,mm
2024-03-29,20.799999999999994
2024-03-30,23.599999999999994
2024-03-31,24.599999999999994
2024-04-01,13.999999999999996
2024-04-02,14.799999999999997
2024-04-03,14.399999999999997
2024-04-04,14.399999999999997
2024-04-05,14.399999999999997
2024-04-06,14.399999999999997
2024-04-07,13.999999999999996
2024-04-08,13.799999999999997
2024-04-09,13.999999999999996
2024-04-10,14.199999999999996
2024-04-11,14.199999999999996
2024-04-12,14.199999999999996
2024-04-13,14.199999999999996
2024-04-14,14.199999999999996
2024-04-15,9.799999999999995
2024-04-16,13.799999999999997
2024-04-17,11.799999999999997
2024-04-18,8.399999999999997
2024-04-19,7.599999999999997
2024-04-20,7.599999999999997
2024-04-21,8.399999999999997
2024-04-22,8.999999999999996
2024-04-23,8.999999999999996
2024-04-24,8.999999999999996
2024-04-25,8.999999999999996
2024-04-26,8.799999999999995
2024-04-27,8.599999999999996
2024-04-28,8.599999999999996
2024-04-29,8.799999999999997
2024-04-30,8.799999999999997
2024-05-01,12.599999999999996
2024-05-02,12.199999999999996
2024-05-03,5.399999999999997
2024-05-04,5.399999999999997
2024-05-05,5.399999999999997
2024-05-06,5.399999999999997
2024-05-07,19.599999999999994
2024-05-08,26.999999999999996
2024-05-09,26.599999999999998
2024-05-10,26.799999999999997
2024-05-11,26.799999999999997
2024-05-12,26.799999999999997
2024-05-13,26.799999999999997
2024-05-14,26.799999999999997
2024-05-15,26.799999999999997
2024-05-16,26.599999999999994
2024-05-17,26.599999999999994
2024-05-18,22.799999999999997
2024-05-19,23.599999999999998
2024-05-20,23.599999999999998
2024-05-21,23.599999999999998
2024-05-22,23.599999999999998
2024-05-23,26.799999999999997
2024-05-24,12.599999999999998
2024-05-25,4.399999999999997
2024-05-26,4.199999999999997
2024-05-27,3.999999999999997
2024-05-28,3.999999999999997
2024-05-29,3.999999999999997
2024-05-30,4.599999999999997
