kper,kstp,k,i,j,AWq
1,1,0,20,41,-87.27488607166151
1,1,0,21,23,-135.44280432459766
1,1,0,21,36,-100.16249945247046
1,1,0,21,37,-90.0173127229101
1,1,0,21,38,-80.49642197905484
1,1,0,21,39,-71.47776184419558
1,1,0,21,40,-68.0778252501093
1,1,0,21,41,-73.6717019717637
1,1,0,22,24,-127.79649121306738
1,1,0,22,35,-92.90599737557284
1,1,0,23,25,-113.32997828463328
1,1,0,23,26,-108.32613736425492
1,1,0,23,34,-85.47387985071407
1,1,0,24,27,-98.678970806449
1,1,0,24,28,-94.42790503435788
1,1,0,24,33,-77.3153975314782
1,1,0,25,29,-82.67952089819312
1,1,0,25,33,-63.056109440613
1,1,0,26,29,-84.71624776114868
1,1,0,26,32,-61.439783727382974
1,1,0,27,30,82.74115160210602
1,1,0,27,31,-63.10098682594946
1,1,0,27,32,-46.93554712790444
1,1,0,27,33,-43.164472312694556
1,1,0,28,32,-48.671939753408424
1,1,0,28,33,-38.788793212435166
1,1,0,29,31,-52.78953722273968
1,1,0,30,31,-49.55073296705132
1,1,0,31,31,-39.827352953581794
1,1,0,32,30,-34.96416663820207
1,1,0,33,27,-51.20543500079441
1,1,0,33,28,-40.445434816217585
1,1,0,33,29,-30.66063908658157
1,1,0,34,25,-56.464245206945975
1,1,0,34,26,-49.315549882572896
1,1,0,35,22,-60.95258312148587
1,1,0,35,23,-53.41493762481491
1,1,0,35,24,-50.08087418467824
1,1,0,36,14,-98.29541731402901
1,1,0,36,15,-85.15764650573567
1,1,0,36,16,-76.76690842802304
1,1,0,36,17,-70.1385407804928
1,1,0,36,18,-63.52193840980067
1,1,0,36,19,-58.02894493453141
1,1,0,36,20,-53.289420292099976
1,1,0,36,21,-50.661159721012154
1,1,0,37,14,-78.29192547643584
1,1,0,38,12,-87.99210815028766
1,1,0,38,13,-72.94906580597512
1,1,0,39,11,-79.29606056851276
1,1,0,40,9,-78.70564208079145
1,1,0,40,10,-49.96422732790211
1,1,0,41,7,-94.09151803460077
1,1,0,41,8,-67.14285387589803
1,1,0,42,6,-91.15764334324581
1,1,0,43,5,-82.66690381509648
1,1,0,44,3,-28.69576290536736
1,1,0,44,4,-23.948351532942638
2,1,0,2,46,-646.3056574332287
2,1,0,3,46,-656.1026091712622
2,1,0,4,46,-679.1358200265987
2,1,0,5,45,-684.5022551153401
2,1,0,6,45,-684.8278087804578
2,1,0,7,44,-697.0921449130504
2,1,0,8,43,-680.0022457554423
2,1,0,8,54,-567.0877489449998
2,1,0,9,43,-663.2702789525997
2,1,0,9,52,-619.2934135185758
2,1,0,9,53,-601.8674145079889
2,1,0,10,42,-659.0179902927082
2,1,0,10,50,-620.2036167806269
2,1,0,10,51,-606.7651332485789
2,1,0,11,42,-622.0687360745179
2,1,0,11,48,-617.348159446274
2,1,0,11,49,-604.4016410671512
2,1,0,12,9,-582.256078249871
2,1,0,12,42,-593.0430430654592
2,1,0,12,46,-610.2185469493908
2,1,0,12,47,-601.4891706866908
2,1,0,13,10,-620.3019007484711
2,1,0,13,42,-557.149765901327
2,1,0,13,44,-580.1858157647988
2,1,0,13,45,-588.4909493087649
2,1,0,13,52,-547.5308464409699
2,1,0,13,53,-532.2289536927882
2,1,0,13,54,-529.6080824419621
2,1,0,13,55,-529.3631781397419
2,1,0,14,10,-622.9901379208201
2,1,0,14,11,-625.7252941416597
2,1,0,14,41,-577.3313644980203
2,1,0,14,42,-525.124294959028
2,1,0,14,43,-551.8599134045061
2,1,0,14,50,-555.0661595291227
2,1,0,14,51,-556.0493721261571
2,1,0,15,12,-640.7985491754089
2,1,0,15,13,-641.6355803654412
2,1,0,15,41,-555.9956246119759
2,1,0,15,48,-557.3264460864386
2,1,0,15,49,-561.5811327995408
2,1,0,16,14,-646.5136038170382
2,1,0,16,15,-623.2737621278152
2,1,0,16,16,-621.5476062059436
2,1,0,16,17,-643.8985600470896
2,1,0,16,41,-533.4512622653425
2,1,0,16,46,-552.366104309963
2,1,0,16,47,-560.8711831436159
2,1,0,17,18,-656.9455112326141
2,1,0,17,41,-502.35948765860473
2,1,0,17,42,-474.81352674713753
2,1,0,17,43,-496.84410912326075
2,1,0,17,44,-518.8406010241771
2,1,0,17,45,-548.4394145525582
2,1,0,18,19,-642.3996717213845
2,1,0,18,20,-644.5282134049846
2,1,0,18,40,-542.7619400940579
2,1,0,18,42,-495.5820229939435
2,1,0,19,21,-658.0877708546268
2,1,0,19,40,-492.9011174222754
2,1,0,19,41,-473.83321001564775
2,1,0,20,22,-656.9555166182763
2,1,0,20,39,-495.01907695443117
2,1,0,20,41,-461.0030253355621
2,1,0,21,23,-649.8903715306861
2,1,0,21,36,-562.4412822047514
2,1,0,21,37,-519.1180217680684
2,1,0,21,38,-481.7817052945919
2,1,0,21,39,-433.57239679453227
2,1,0,21,40,-408.83079827739675
2,1,0,21,41,-439.89328442705136
2,1,0,22,24,-636.8541422866333
2,1,0,22,35,-574.4280747466296
2,1,0,23,25,-608.5280786051917
2,1,0,23,26,-599.177215987453
2,1,0,23,34,-569.1911467970697
2,1,0,24,27,-583.2376943948537
2,1,0,24,28,-576.8989370489933
2,1,0,24,33,-542.41708184727
2,1,0,25,29,-553.4460144429885
2,1,0,25,33,-511.9549584574257
2,1,0,26,29,-544.8135271720278
2,1,0,26,32,-478.55176110211437
2,1,0,27,30,-513.2087210186742
2,1,0,27,31,-460.75254830264765
2,1,0,27,32,-424.59034280248693
2,1,0,27,33,-460.9413884422464
2,1,0,28,32,-447.0470566443697
2,1,0,28,33,-472.47295072391074
2,1,0,29,31,-484.3384928811831
2,1,0,30,31,-476.7053484277124
2,1,0,31,31,-467.07982291436184
2,1,0,32,30,-392.75108886545036
2,1,0,33,27,-529.8879321213885
2,1,0,33,28,-491.47473548479167
2,1,0,33,29,-450.5977445467205
2,1,0,34,25,-543.346133439307
2,1,0,34,26,-533.4488883720229
2,1,0,35,22,-536.5130657708766
2,1,0,35,23,-517.4900678704275
2,1,0,35,24,-527.4095926252131
2,1,0,36,14,-567.487595123689
2,1,0,36,15,-543.3200854969361
2,1,0,36,16,-535.067189212067
2,1,0,36,17,-525.1624978497379
2,1,0,36,18,-512.3676469601244
2,1,0,36,19,-501.8742281289633
2,1,0,36,20,-494.9169264935102
2,1,0,36,21,-504.6985887360079
2,1,0,37,14,-544.109082100349
2,1,0,38,12,-554.9960326909708
2,1,0,38,13,-530.5144751830887
2,1,0,39,11,-514.8688966900357
2,1,0,40,9,-478.2110722479947
2,1,0,40,10,-295.2476282032857
2,1,0,41,7,-545.2064656892076
2,1,0,41,8,-446.21040080296115
2,1,0,42,6,-545.7369364978346
2,1,0,43,5,-495.5656122642333
2,1,0,44,3,-442.5278308697564
2,1,0,44,4,-387.6833319366244
2,2,0,2,46,-502.34882109548573
2,2,0,3,46,-516.0147765779279
2,2,0,4,46,-542.6524362198318
2,2,0,5,45,-551.4689121745921
2,2,0,6,45,-552.4399757464295
2,2,0,7,44,-564.5567592386112
2,2,0,8,43,-548.7393911688343
2,2,0,8,54,-419.6713510108336
2,2,0,9,43,-524.0993288220305
2,2,0,9,52,-480.39958938006384
2,2,0,9,53,-458.77728696773437
2,2,0,10,42,-520.8540724289641
2,2,0,10,50,-480.4772872532779
2,2,0,10,51,-465.634355021981
2,2,0,11,42,-476.02894417908817
2,2,0,11,48,-472.2672606325574
2,2,0,11,49,-460.19583494324417
2,2,0,12,9,-470.1322963986456
2,2,0,12,42,-439.104728046029
2,2,0,12,46,-454.60870881607667
2,2,0,12,47,-450.41711281647457
2,2,0,13,10,-512.0435512933553
2,2,0,13,42,-397.4691420149135
2,2,0,13,44,-413.68661026167547
2,2,0,13,45,-427.27840228726654
2,2,0,13,52,-428.98892680538256
2,2,0,13,53,-419.24776534740664
2,2,0,13,54,-419.91638360479106
2,2,0,13,55,-421.51085645387843
2,2,0,14,10,-518.9106568256793
2,2,0,14,11,-518.866841103808
2,2,0,14,41,-427.38395850331113
2,2,0,14,42,-363.7691427743631
2,2,0,14,43,-383.48731612316357
2,2,0,14,50,-435.8665898862363
2,2,0,14,51,-443.3926604132847
2,2,0,15,12,-535.1876043381409
2,2,0,15,13,-534.3863830299408
2,2,0,15,41,-402.5564261018122
2,2,0,15,48,-435.610268536548
2,2,0,15,49,-448.0785074101605
2,2,0,16,14,-536.7347240763924
2,2,0,16,15,-516.4491235323293
2,2,0,16,16,-517.7809699823665
2,2,0,16,17,-543.2752468789434
2,2,0,16,41,-379.1144318553864
2,2,0,16,46,-425.462399775145
2,2,0,16,47,-443.86466378509795
2,2,0,17,18,-556.9011274466709
2,2,0,17,41,-348.4640476270745
2,2,0,17,42,-325.424280909295
2,2,0,17,43,-353.42404191161575
2,2,0,17,44,-385.2239689182814
2,2,0,17,45,-424.7471908151552
2,2,0,18,19,-545.0709484722727
2,2,0,18,20,-548.6408054335433
2,2,0,18,40,-386.4840000081262
2,2,0,18,42,-348.0246603480131
2,2,0,19,21,-563.9209841738508
2,2,0,19,40,-335.9754315984673
2,2,0,19,41,-322.38570052273724
2,2,0,20,22,-564.6429843411572
2,2,0,20,39,-344.7608124113382
2,2,0,20,41,-313.72815951751386
2,2,0,21,23,-557.9987905565605
2,2,0,21,36,-448.48900230763877
2,2,0,21,37,-393.7515346752924
2,2,0,21,38,-344.5453667889865
2,2,0,21,39,-288.5265400996788
2,2,0,21,40,-261.9130219649725
2,2,0,21,41,-298.0040828332768
2,2,0,22,24,-543.6104551584398
2,2,0,22,35,-462.89775738141526
2,2,0,23,25,-513.4446510952819
2,2,0,23,26,-501.2819021002407
2,2,0,23,34,-458.07035543579195
2,2,0,24,27,-481.1283334846119
2,2,0,24,28,-471.8653569150919
2,2,0,24,33,-427.8839452716437
2,2,0,25,29,-439.2359967856429
2,2,0,25,33,-389.28733524908523
2,2,0,26,29,-427.14743942525314
2,2,0,26,32,-348.4815963664442
2,2,0,27,30,-383.2068176553024
2,2,0,27,31,-327.9196263769514
2,2,0,27,32,-294.78656926782264
2,2,0,27,33,-332.74515204981776
2,2,0,28,32,-314.35812377524167
2,2,0,28,33,-344.21608080199263
2,2,0,29,31,-351.8032909958735
2,2,0,30,31,-345.1966375735227
2,2,0,31,31,-331.30990776003176
2,2,0,32,30,-270.9055756216473
2,2,0,33,27,-419.64553900326615
2,2,0,33,28,-373.4018154657969
2,2,0,33,29,-324.15867263851925
2,2,0,34,25,-440.862038513187
2,2,0,34,26,-428.0610030647244
2,2,0,35,22,-432.3015262652716
2,2,0,35,23,-413.58962837663677
2,2,0,35,24,-424.20132828502426
2,2,0,36,14,-464.7965932491106
2,2,0,36,15,-436.62747186759884
2,2,0,36,16,-426.9838606181944
2,2,0,36,17,-416.03780463335164
2,2,0,36,18,-401.2851762341487
2,2,0,36,19,-389.5169627279018
2,2,0,36,20,-382.35255777995025
2,2,0,36,21,-393.1365813537204
2,2,0,37,14,-432.8527909892857
2,2,0,38,12,-445.65450643422014
2,2,0,38,13,-417.51649414939703
2,2,0,39,11,-401.57124855309786
2,2,0,40,9,-355.80027090678993
2,2,0,40,10,-222.9426780459443
2,2,0,41,7,-420.40907295953235
2,2,0,41,8,-289.436438856676
2,2,0,42,6,-411.8718404215482
2,2,0,43,5,-341.43227161983725
2,2,0,44,3,-293.6977351177779
2,2,0,44,4,-225.6273590719809
2,3,0,2,46,-416.45079921700284
2,3,0,3,46,-430.16053171736723
2,3,0,4,46,-455.00554008068804
2,3,0,5,45,-465.8024249371945
2,3,0,6,45,-464.58680435424424
2,3,0,7,44,-475.3587879994874
2,3,0,8,43,-463.0689770591286
2,3,0,8,54,-331.9661213926804
2,3,0,9,43,-433.4488427047458
2,3,0,9,52,-388.35652639493856
2,3,0,9,53,-366.1115433046215
2,3,0,10,42,-433.35766059430404
2,3,0,10,50,-387.15678308676104
2,3,0,10,51,-372.704574899815
2,3,0,11,42,-387.0054601619832
2,3,0,11,48,-375.10370273090723
2,3,0,11,49,-364.9865013254749
2,3,0,12,9,-406.0417972522602
2,3,0,12,42,-348.76464035959384
2,3,0,12,46,-352.56016987453097
2,3,0,12,47,-350.9982872673067
2,3,0,13,10,-446.07676646593717
2,3,0,13,42,-308.295975974205
2,3,0,13,44,-311.90702111325595
2,3,0,13,45,-324.5637748002802
2,3,0,13,52,-348.3852599149079
2,3,0,13,53,-343.4414072532502
2,3,0,13,54,-346.2110863671238
2,3,0,13,55,-348.77130431783684
2,3,0,14,10,-455.5747800358918
2,3,0,14,11,-453.4119564785652
2,3,0,14,41,-340.94197281125116
2,3,0,14,42,-275.97788439962676
2,3,0,14,43,-285.6257991649472
2,3,0,14,50,-354.75220829855135
2,3,0,14,51,-366.5030796663564
2,3,0,15,12,-469.39442833278076
2,3,0,15,13,-467.7673183554208
2,3,0,15,41,-314.72880822508887
2,3,0,15,48,-352.60488440870927
2,3,0,15,49,-370.33117772501583
2,3,0,16,14,-470.9198705431542
2,3,0,16,15,-452.6773850638528
2,3,0,16,16,-455.042907249179
2,3,0,16,17,-480.26575780080674
2,3,0,16,41,-291.7746261568302
2,3,0,16,46,-339.400846604477
2,3,0,16,47,-363.54402370265944
2,3,0,17,18,-492.64019688166945
2,3,0,17,41,-264.23715608993064
2,3,0,17,42,-242.57504472541495
2,3,0,17,43,-267.55974022425323
2,3,0,17,44,-299.8849975789045
2,3,0,17,45,-341.15208619846806
2,3,0,18,19,-483.4499920359608
2,3,0,18,20,-487.9497381383854
2,3,0,18,40,-298.71237918471303
2,3,0,18,42,-262.4803635687225
2,3,0,19,21,-502.44701722679093
2,3,0,19,40,-252.82801912518048
2,3,0,19,41,-240.05277187723402
2,3,0,20,22,-503.58362818597095
2,3,0,20,39,-261.73992998203397
2,3,0,20,41,-233.03340268068067
2,3,0,21,23,-496.9775104385903
2,3,0,21,36,-371.4584226445099
2,3,0,21,37,-314.50112865529445
2,3,0,21,38,-264.12727773499086
2,3,0,21,39,-211.5937706518379
2,3,0,21,40,-187.7790115938217
2,3,0,21,41,-221.03173493461452
2,3,0,22,24,-482.0599989599183
2,3,0,22,35,-383.84642420182337
2,3,0,23,25,-452.05358639186886
2,3,0,23,26,-438.1130736448001
2,3,0,23,34,-378.6576612113299
2,3,0,24,27,-414.63920931999365
2,3,0,24,28,-402.79936806531464
2,3,0,24,33,-349.624790140817
2,3,0,25,29,-364.91819354037256
2,3,0,25,33,-308.67350064116147
2,3,0,26,29,-351.04832422856924
2,3,0,26,32,-270.6137781473103
2,3,0,27,30,-303.9914045937184
2,3,0,27,31,-252.38061034219044
2,3,0,27,32,-223.17656289099963
2,3,0,27,33,-253.63468638360183
2,3,0,28,32,-236.48924686679763
2,3,0,28,33,-261.0212822501894
2,3,0,29,31,-268.88640854613254
2,3,0,30,31,-262.2188781200999
2,3,0,31,31,-248.03813089099665
2,3,0,32,30,-204.90828289989332
2,3,0,33,27,-347.79656059158657
2,3,0,33,28,-301.16780752702704
2,3,0,33,29,-252.92811969049706
2,3,0,34,25,-373.6079992546485
2,3,0,34,26,-358.55914106850923
2,3,0,35,22,-366.1158211302832
2,3,0,35,23,-349.0556289519088
2,3,0,35,24,-357.90424596094863
2,3,0,36,14,-400.5840771032867
2,3,0,36,15,-370.97739554687706
2,3,0,36,16,-359.80544633989484
2,3,0,36,17,-348.04952131427405
2,3,0,36,18,-333.33227156727514
2,3,0,36,19,-322.122391674908
2,3,0,36,20,-315.25411534621736
2,3,0,36,21,-323.9959526769942
2,3,0,37,14,-360.7407908868249
2,3,0,38,12,-376.2503260872923
2,3,0,38,13,-342.8078182458072
2,3,0,39,11,-336.3176568554752
2,3,0,40,9,-292.95049863028
2,3,0,40,10,-188.29888966443363
2,3,0,41,7,-352.4909188875607
2,3,0,41,8,-244.81244378271404
2,3,0,42,6,-338.15340642039087
2,3,0,43,5,-271.5273152499477
2,3,0,44,3,-230.16944159633135
2,3,0,44,4,-183.2145993172274
2,4,0,2,46,-355.64921808317445
2,4,0,3,46,-367.78761750575234
2,4,0,4,46,-389.1970975598438
2,4,0,5,45,-401.34377164748355
2,4,0,6,45,-397.44622309366633
2,4,0,7,44,-407.7277263918039
2,4,0,8,43,-399.116079682469
2,4,0,8,54,-269.95669342789984
2,4,0,9,43,-367.18658590606594
2,4,0,9,52,-319.31895295704805
2,4,0,9,53,-298.3240763347328
2,4,0,10,42,-370.5255591607628
2,4,0,10,50,-317.1246621710669
2,4,0,10,51,-304.0608991634966
2,4,0,11,42,-325.3291054965335
2,4,0,11,48,-303.3169610199673
2,4,0,11,49,-295.3036626101746
2,4,0,12,9,-361.74408546054224
2,4,0,12,42,-288.45915570690613
2,4,0,12,46,-279.9692334736245
2,4,0,12,47,-279.74852413061717
2,4,0,13,10,-399.06442772631107
2,4,0,13,42,-250.93705027386588
2,4,0,13,44,-244.31342545970094
2,4,0,13,45,-254.25122071783525
2,4,0,13,52,-288.8236219179049
2,4,0,13,53,-286.9033433292917
2,4,0,13,54,-290.66263716377995
2,4,0,13,55,-293.5516230107943
2,4,0,14,10,-409.9898335606854
2,4,0,14,11,-406.5843908013464
2,4,0,14,41,-283.6691083161888
2,4,0,14,42,-220.79127821525955
2,4,0,14,43,-223.07084086632648
2,4,0,14,50,-294.9261772545659
2,4,0,14,51,-308.9291891582019
2,4,0,15,12,-421.9951723229848
2,4,0,15,13,-419.8900550226581
2,4,0,15,41,-257.6336796736507
2,4,0,15,48,-291.6048631990603
2,4,0,15,49,-312.0330991219984
2,4,0,16,14,-423.79616155867865
2,4,0,16,15,-407.1635157385396
2,4,0,16,16,-409.9467649864751
2,4,0,16,17,-434.19948263497014
2,4,0,16,41,-235.88618638410068
2,4,0,16,46,-277.1487373854574
2,4,0,16,47,-303.66040782318356
2,4,0,17,18,-445.35635910884014
2,4,0,17,41,-211.47172785057492
2,4,0,17,42,-190.67742411857628
2,4,0,17,43,-211.20148627563626
2,4,0,17,44,-240.8118510099688
2,4,0,17,45,-280.27747461654064
2,4,0,18,19,-437.753411854504
2,4,0,18,20,-442.7785365081319
2,4,0,18,40,-242.42760052933522
2,4,0,18,42,-207.53241690180073
2,4,0,19,21,-456.03882064554904
2,4,0,19,40,-201.57656175464243
2,4,0,19,41,-189.04806236242976
2,4,0,20,22,-456.92754882518153
2,4,0,20,39,-209.59675001068834
2,4,0,20,41,-182.8185093572441
2,4,0,21,23,-450.08569514485794
2,4,0,21,36,-313.95061448172885
2,4,0,21,37,-258.9128207123852
2,4,0,21,38,-211.47523726810635
2,4,0,21,39,-164.77737378697094
2,4,0,21,40,-144.25073080143943
2,4,0,21,41,-173.02745742361805
2,4,0,22,24,-434.814636176822
2,4,0,22,35,-323.3040173155492
2,4,0,23,25,-405.098216064814
2,4,0,23,26,-390.07058330934836
2,4,0,23,34,-317.4250127808244
2,4,0,24,27,-364.3325495427688
2,4,0,24,28,-350.75990434270807
2,4,0,24,33,-290.82111850270513
2,4,0,25,29,-310.61213653305566
2,4,0,25,33,-250.16507766692277
2,4,0,26,29,-295.90841339916807
2,4,0,26,32,-217.43462390627175
2,4,0,27,30,-249.14486899188742
2,4,0,27,31,-202.2876778902921
2,4,0,27,32,-175.7464491545204
2,4,0,27,33,-197.9604027072303
2,4,0,28,32,-183.86266399561433
2,4,0,28,33,-201.38225109716555
2,4,0,29,31,-211.78574792033743
2,4,0,30,31,-204.91290460030172
2,4,0,31,31,-191.91011056244218
2,4,0,32,30,-162.05673734740157
2,4,0,33,27,-293.8513952512226
2,4,0,33,28,-249.7011004617355
2,4,0,33,29,-205.25313079435188
2,4,0,34,25,-319.86667720422327
2,4,0,34,26,-304.0457504317276
2,4,0,35,22,-310.5787944012616
2,4,0,35,23,-293.9545439075205
2,4,0,35,24,-300.8080886984082
2,4,0,36,14,-352.5159773652628
2,4,0,36,15,-322.4876690199643
2,4,0,36,16,-309.88585032098047
2,4,0,36,17,-297.2748447425762
2,4,0,36,18,-282.90475745352063
2,4,0,36,19,-270.6144347708519
2,4,0,36,20,-259.28915577887165
2,4,0,36,21,-260.55109837163445
2,4,0,37,14,-306.695342185454
2,4,0,38,12,-321.81369961353136
2,4,0,38,13,-283.15334503338505
2,4,0,39,11,-287.5927214448574
2,4,0,40,9,-261.4240405173136
2,4,0,40,10,-165.44737614857215
2,4,0,41,7,-311.402757797785
2,4,0,41,8,-217.36435939888273
2,4,0,42,6,-295.2966904013757
2,4,0,43,5,-237.4673870684082
2,4,0,44,3,-186.29367029578572
2,4,0,44,4,-155.70145993399146
2,5,0,2,46,-308.8421307304891
2,5,0,3,46,-318.9313425561238
2,5,0,4,46,-336.5999985141899
2,5,0,5,45,-349.801373736965
2,5,0,6,45,-343.55961557222867
2,5,0,7,44,-354.06362194089047
2,5,0,8,43,-348.8973319815487
2,5,0,8,54,-222.6663181089728
2,5,0,9,43,-316.4361398428906
2,5,0,9,52,-265.0887508739521
2,5,0,9,53,-246.14239755742545
2,5,0,10,42,-322.80680256663084
2,5,0,10,50,-262.44734739769564
2,5,0,10,51,-251.076903705265
2,5,0,11,42,-279.8821277702434
2,5,0,11,48,-248.60193594182132
2,5,0,11,49,-242.3333540437745
2,5,0,12,9,-328.0940781911365
2,5,0,12,42,-245.2961697602571
2,5,0,12,46,-226.8283155653715
2,5,0,12,47,-227.09647889083791
2,5,0,13,10,-362.8455182512751
2,5,0,13,42,-210.96747805618725
2,5,0,13,44,-197.31738953368364
2,5,0,13,45,-204.47411323776112
2,5,0,13,52,-243.2252709234057
2,5,0,13,53,-243.11822580285872
2,5,0,13,54,-247.23274347843983
2,5,0,13,55,-250.13145416484485
2,5,0,14,10,-374.5425616410503
2,5,0,14,11,-370.4006288084314
2,5,0,14,41,-242.7678406622621
2,5,0,14,42,-183.149965938799
2,5,0,14,43,-180.64071331366748
2,5,0,14,50,-249.23506806127165
2,5,0,14,51,-264.1742088012281
2,5,0,15,12,-385.23854080610766
2,5,0,15,13,-382.8351812187383
2,5,0,15,41,-217.67806476302144
2,5,0,15,48,-245.37663136671094
2,5,0,15,49,-266.7753351111131
2,5,0,16,14,-387.1986559087863
2,5,0,16,15,-371.85426060156726
2,5,0,16,16,-374.80564394962744
2,5,0,16,17,-397.95310632961554
2,5,0,16,41,-197.32783641533447
2,5,0,16,46,-230.84295495443067
2,5,0,16,47,-257.64192022651594
2,5,0,17,18,-408.0531163280011
2,5,0,17,41,-175.50486574565352
2,5,0,17,42,-155.57486477543853
2,5,0,17,43,-172.08418989913164
2,5,0,17,44,-198.24684241555153
2,5,0,17,45,-234.59504446918174
2,5,0,18,19,-401.3437588444598
2,5,0,18,20,-406.60217508209496
2,5,0,18,40,-203.33333307043455
2,5,0,18,42,-169.69355683202346
2,5,0,19,21,-418.5179962478708
2,5,0,19,40,-166.85900410612632
2,5,0,19,41,-154.56176188113855
2,5,0,20,22,-418.84679636638634
2,5,0,20,39,-173.9097473129457
2,5,0,20,41,-148.78222862370484
2,5,0,21,23,-411.5820443840532
2,5,0,21,36,-269.4616827928642
2,5,0,21,37,-217.98028250767211
2,5,0,21,38,-174.63148681157057
2,5,0,21,39,-133.5759786306137
2,5,0,21,40,-115.86219329638745
2,5,0,21,41,-140.39538608229395
2,5,0,22,24,-395.9533817013517
2,5,0,22,35,-275.8758997648182
2,5,0,23,25,-366.50178997733786
2,5,0,23,26,-350.8915075794063
2,5,0,23,34,-269.3133135410143
2,5,0,24,27,-323.7903979108748
2,5,0,24,28,-309.27583537677145
2,5,0,24,33,-245.29738374323563
2,5,0,25,29,-268.69023204171884
2,5,0,25,33,-206.11011077836986
2,5,0,26,29,-253.71029913726036
2,5,0,26,32,-178.620398095045
2,5,0,27,30,-208.6427389189985
2,5,0,27,31,-166.27730324663779
2,5,0,27,32,-141.6954470727161
2,5,0,27,33,-157.03726712450165
2,5,0,28,32,-146.05782410066539
2,5,0,28,33,-157.50701168825597
2,5,0,29,31,-170.5290367261341
2,5,0,30,31,-163.64598094108888
2,5,0,31,31,-152.08894367495165
2,5,0,32,30,-131.56475284358785
2,5,0,33,27,-250.60093452471878
2,5,0,33,28,-209.92205941248022
2,5,0,33,29,-169.89868944888744
2,5,0,34,25,-274.90937747605557
2,5,0,34,26,-258.71876156288016
2,5,0,35,22,-267.4024268520554
2,5,0,35,23,-250.48142923116131
2,5,0,35,24,-254.06989514325832
2,5,0,36,14,-314.5808217142661
2,5,0,36,15,-284.0506564309148
2,5,0,36,16,-269.9190164954185
2,5,0,36,17,-257.3351994403959
2,5,0,36,18,-243.0434956670622
2,5,0,36,19,-229.3317133341173
2,5,0,36,20,-217.81984806819614
2,5,0,36,21,-217.87956371262723
2,5,0,37,14,-265.9227300207347
2,5,0,38,12,-281.904760812818
2,5,0,38,13,-243.35084048573736
2,5,0,39,11,-248.37582429448778
2,5,0,40,9,-236.95591763456218
2,5,0,40,10,-147.84066365759122
2,5,0,41,7,-281.60435546413066
2,5,0,41,8,-196.92224754352887
2,5,0,42,6,-265.29646172711904
2,5,0,43,5,-213.13750472345515
2,5,0,44,3,-165.55527479463566
2,5,0,44,4,-138.91340686234338
2,6,0,2,46,-271.08499983566975
2,6,0,3,46,-279.15064453966266
2,6,0,4,46,-293.3385764023794
2,6,0,5,45,-307.4166583793118
2,6,0,6,45,-299.40000272254565
2,6,0,7,44,-310.5065457340744
2,6,0,8,43,-308.40466166427916
2,6,0,8,54,-185.3249220032565
2,6,0,9,43,-276.47200000786876
2,6,0,9,52,-221.5845493053531
2,6,0,9,53,-204.9154378340555
