,10
oname:h_otype:lst_usecol:head_i:0_j:10_kper:2_kstp:11,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:2_kstp:12,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:2_kstp:13,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:2_kstp:14,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:2_kstp:15,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:2_kstp:16,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:2_kstp:17,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:2_kstp:18,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:2_kstp:19,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:2_kstp:2,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:2_kstp:20,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:2_kstp:21,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:2_kstp:22,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:2_kstp:23,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:2_kstp:24,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:2_kstp:25,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:2_kstp:26,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:2_kstp:27,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:2_kstp:28,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:2_kstp:29,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:2_kstp:3,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:2_kstp:30,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:2_kstp:31,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:2_kstp:32,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:2_kstp:33,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:2_kstp:34,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:2_kstp:35,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:2_kstp:36,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:2_kstp:37,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:2_kstp:38,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:2_kstp:39,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:2_kstp:4,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:2_kstp:40,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:2_kstp:41,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:2_kstp:42,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:2_kstp:43,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:2_kstp:44,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:2_kstp:45,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:2_kstp:46,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:2_kstp:47,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:2_kstp:48,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:2_kstp:49,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:2_kstp:5,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:2_kstp:50,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:2_kstp:51,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:2_kstp:6,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:2_kstp:7,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:2_kstp:8,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:2_kstp:9,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:3_kstp:1,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:4_kstp:1,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:4_kstp:10,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:4_kstp:11,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:4_kstp:12,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:4_kstp:13,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:4_kstp:14,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:4_kstp:15,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:4_kstp:16,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:4_kstp:17,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:4_kstp:18,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:4_kstp:19,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:4_kstp:2,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:4_kstp:20,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:4_kstp:21,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:4_kstp:22,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:4_kstp:23,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:4_kstp:24,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:4_kstp:25,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:4_kstp:26,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:4_kstp:27,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:4_kstp:28,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:4_kstp:29,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:4_kstp:3,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:4_kstp:30,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:4_kstp:31,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:4_kstp:32,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:4_kstp:33,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:4_kstp:34,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:4_kstp:35,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:4_kstp:36,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:4_kstp:37,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:4_kstp:38,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:4_kstp:39,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:4_kstp:4,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:4_kstp:40,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:4_kstp:41,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:4_kstp:42,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:4_kstp:43,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:4_kstp:44,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:4_kstp:45,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:4_kstp:46,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:4_kstp:47,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:4_kstp:48,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:4_kstp:49,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:4_kstp:5,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:4_kstp:50,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:4_kstp:51,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:4_kstp:6,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:4_kstp:7,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:4_kstp:8,1e+30
oname:h_otype:lst_usecol:head_i:0_j:10_kper:4_kstp:9,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:1_kstp:1,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:2_kstp:1,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:2_kstp:10,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:2_kstp:11,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:2_kstp:12,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:2_kstp:13,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:2_kstp:14,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:2_kstp:15,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:2_kstp:16,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:2_kstp:17,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:2_kstp:18,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:2_kstp:19,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:2_kstp:2,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:2_kstp:20,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:2_kstp:21,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:2_kstp:22,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:2_kstp:23,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:2_kstp:24,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:2_kstp:25,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:2_kstp:26,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:2_kstp:27,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:2_kstp:28,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:2_kstp:29,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:2_kstp:3,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:2_kstp:30,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:2_kstp:31,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:2_kstp:32,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:2_kstp:33,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:2_kstp:34,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:2_kstp:35,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:2_kstp:36,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:2_kstp:37,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:2_kstp:38,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:2_kstp:39,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:2_kstp:4,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:2_kstp:40,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:2_kstp:41,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:2_kstp:42,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:2_kstp:43,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:2_kstp:44,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:2_kstp:45,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:2_kstp:46,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:2_kstp:47,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:2_kstp:48,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:2_kstp:49,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:2_kstp:5,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:2_kstp:50,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:2_kstp:51,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:2_kstp:6,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:2_kstp:7,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:2_kstp:8,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:2_kstp:9,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:3_kstp:1,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:4_kstp:1,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:4_kstp:10,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:4_kstp:11,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:4_kstp:12,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:4_kstp:13,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:4_kstp:14,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:4_kstp:15,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:4_kstp:16,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:4_kstp:17,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:4_kstp:18,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:4_kstp:19,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:4_kstp:2,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:4_kstp:20,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:4_kstp:21,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:4_kstp:22,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:4_kstp:23,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:4_kstp:24,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:4_kstp:25,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:4_kstp:26,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:4_kstp:27,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:4_kstp:28,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:4_kstp:29,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:4_kstp:3,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:4_kstp:30,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:4_kstp:31,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:4_kstp:32,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:4_kstp:33,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:4_kstp:34,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:4_kstp:35,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:4_kstp:36,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:4_kstp:37,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:4_kstp:38,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:4_kstp:39,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:4_kstp:4,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:4_kstp:40,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:4_kstp:41,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:4_kstp:42,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:4_kstp:43,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:4_kstp:44,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:4_kstp:45,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:4_kstp:46,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:4_kstp:47,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:4_kstp:48,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:4_kstp:49,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:4_kstp:5,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:4_kstp:50,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:4_kstp:51,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:4_kstp:6,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:4_kstp:7,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:4_kstp:8,1e+30
oname:h_otype:lst_usecol:head_i:0_j:11_kper:4_kstp:9,1e+30
oname:h_otype:lst_usecol:head_i:0_j:12_kper:1_kstp:1,16.4381
oname:h_otype:lst_usecol:head_i:0_j:12_kper:2_kstp:1,16.3842
oname:h_otype:lst_usecol:head_i:0_j:12_kper:2_kstp:10,15.8814
oname:h_otype:lst_usecol:head_i:0_j:12_kper:2_kstp:11,15.8245
oname:h_otype:lst_usecol:head_i:0_j:12_kper:2_kstp:12,15.7674
oname:h_otype:lst_usecol:head_i:0_j:12_kper:2_kstp:13,15.7103
oname:h_otype:lst_usecol:head_i:0_j:12_kper:2_kstp:14,15.6532
oname:h_otype:lst_usecol:head_i:0_j:12_kper:2_kstp:15,15.5961
oname:h_otype:lst_usecol:head_i:0_j:12_kper:2_kstp:16,15.539
oname:h_otype:lst_usecol:head_i:0_j:12_kper:2_kstp:17,15.4819
oname:h_otype:lst_usecol:head_i:0_j:12_kper:2_kstp:18,15.4249
oname:h_otype:lst_usecol:head_i:0_j:12_kper:2_kstp:19,15.3679
oname:h_otype:lst_usecol:head_i:0_j:12_kper:2_kstp:2,16.3297
oname:h_otype:lst_usecol:head_i:0_j:12_kper:2_kstp:20,15.311
oname:h_otype:lst_usecol:head_i:0_j:12_kper:2_kstp:21,15.2542
oname:h_otype:lst_usecol:head_i:0_j:12_kper:2_kstp:22,15.1975
oname:h_otype:lst_usecol:head_i:0_j:12_kper:2_kstp:23,15.1409
oname:h_otype:lst_usecol:head_i:0_j:12_kper:2_kstp:24,15.0844
oname:h_otype:lst_usecol:head_i:0_j:12_kper:2_kstp:25,15.0281
oname:h_otype:lst_usecol:head_i:0_j:12_kper:2_kstp:26,14.9719
oname:h_otype:lst_usecol:head_i:0_j:12_kper:2_kstp:27,14.9159
oname:h_otype:lst_usecol:head_i:0_j:12_kper:2_kstp:28,14.86
oname:h_otype:lst_usecol:head_i:0_j:12_kper:2_kstp:29,14.8043
oname:h_otype:lst_usecol:head_i:0_j:12_kper:2_kstp:3,16.2748
oname:h_otype:lst_usecol:head_i:0_j:12_kper:2_kstp:30,14.7487
oname:h_otype:lst_usecol:head_i:0_j:12_kper:2_kstp:31,14.6933
oname:h_otype:lst_usecol:head_i:0_j:12_kper:2_kstp:32,14.6381
oname:h_otype:lst_usecol:head_i:0_j:12_kper:2_kstp:33,14.583
oname:h_otype:lst_usecol:head_i:0_j:12_kper:2_kstp:34,14.5281
